Score;Match_type;Match_addr;Rank;USER_City;X;Y;DisplayX;DisplayY;USER_Company_Name;USER_Parent_Company_Name;USER_Executive_First_Name;USER_Executive_Last_Name;USER_Address;USER_State;USER_ZIP_Code;USER_Legal_Name;USER_Record_Type;USER_Phone_Number_Combined;USER_Census_Block_Group;USER_Website;USER_Toll_Free_Number_Combined;USER_Company_Description;USER_Primary_SIC_Code;USER_Primary_SIC_Description;USER_SIC_Code_1;USER_Primary_NAICS;USER_Primary_NAICS_Description;USER_NAICS_1;USER_Franchise_Description_1;USER_Location_Employee_Size_Range;USER_Location_Employee_Size_Actual;USER_Location_Sales_Volume_Range;USER_Location_Sales_Volume_Actual;USER_Corporate_Employee_Size_Range;USER_Corporate_Employee_Size_Actual;USER_Corporate_Sales_Volume_Range;USER_Corporate_Sales_Volume_Actual;USER_Type_of_Business;USER_Location_Type;USER_IUSA_Number;USER_EIN_1;USER_Last_Updated_On;USER_Years_In_Database;USER_Year_Established;USER_Home_Business;USER_Firm_or_Individual;USER_Twitter;USER_Linked_In;USER_Facebook;USER_Affiliated_Records;USER_Affiliated_Locations;;
96.5999999999999;A;Chauncey Ln W, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.192382112719;47.179979285061997;-124.192382112719;47.179979285061997;Husker Beach Haven LLC;;;;4 Chauncey Ln E;WA;98571;HUSKER BEACH HAVEN LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-758-0250;;202308;2;;No;2;;;;0;0;FALSE;FALSE
97;A;State Route 109, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.172336850392;47.114405964513999;-124.172336850392;47.114405964513999;Alaska Fishing Paradise Inc;;;;209 State Route 109;WA;98535;ALASKA FISHING PARADISE INC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;80-068-4188;;202308;2;;No;2;;;;0;0;FALSE;TRUE
100;A;5 W Myrtle Ln, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198795987386;47.195355327424998;-124.198810823353;47.195556660739001;Koko's Restaurant-Tequila Bar;;;;5 W Myrtle Ln;WA;98571;;Verified;(360) 276-1090;2;;Kokos-Restaurant.Com;;581208;Restaurants;581208;72251117;Full-Service Restaurants;72251117;;5 to 9;6;Less Than $500,000;220000;;0;;0;Private;Single Loc;74-816-6324;;202308;5;;No;2;;;;0;0;FALSE;FALSE
100;A;176 Copalis Beach Rd, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.100452877628;47.115733827052999;-124.100487913983;47.117000248803002;P & L Fireworks;;;;176 Copalis Beach Rd;WA;98535;;Unverified;Not Available;2;;;;509202;Fireworks (Whls);509202;42392010;Toy And Hobby Goods And Supplies Merchant Wholesal;42392010;;1 to 4;2;;0;;0;;0;Private;Single Loc;80-423-0752;;202310;2;2023;No;2;;;;0;0;FALSE;FALSE
100;A;5 Hoquiam St, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.173615049904;47.112171035713999;-124.173615049904;47.112171035713999;Wells Pressure Pros;;Skyler W;Lynn;5 Hoquiam St;WA;98535;;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;80-429-7603;;202310;2;2023;No;2;;;;0;0;FALSE;FALSE
100;A;51 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.202732129116;47.208818633672003;-124.202731039469;47.208684020306997;You & I Market;;Eric;Lee;51 Main St;WA;98571;YOU & I MARKET INC;Verified;(360) 276-8182;2;;;;541103;Convenience Stores;541103;44513101;Convenience Retailers;44513101;;1 to 4;3;$500,000-1 Million;757000;;0;;0;Private;Single Loc;40-483-1662;;202312;14;;No;2;;;https://facebook.com/youandimarket/videos/;0;0;FALSE;TRUE
100;A;51 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.202732129116;47.208818633672003;-124.202731039469;47.208684020306997;ATM;;;;51 Main St;WA;98571;;Verified;Not Available;2;;;;602103;Atm-Automated Teller Machines;602103;52211001;Commercial Banking;52211001;Atm (Amex);;0;;0;;0;;0;Private;Single Loc;43-376-2140;;201908;12;;No;2;;;;0;0;TRUE;TRUE
97.1299999999999;A;1663 Ocean Beach Rd, Hoquiam, Washington, 98550;20;Copalis Crossing;-124.076370412518;47.111288861889001;-124.076740976459;47.110051106246999;Geovision;;;;1663 Ocean Beach Rd;WA;98536;;Unverified;Not Available;1;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;80-539-1538;;202311;2;;No;2;;;;0;0;FALSE;TRUE
100;A;51 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.202732129116;47.208818633672003;-124.202731039469;47.208684020306997;Amerigas Cylinder Propane Rfll;UGI CORP;;;51 Main St;WA;98571;;Verified;Not Available;2;;;;598405;Gas-Propane-Refilling Stations;598405;45721009;Fuel Dealers;45721009;;5 to 9;5;;0;;0;;0;Branch of Public Company;Branch;80-944-0098;;202406;2;;No;2;;;;0;0;FALSE;TRUE
100;A;51 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.202732129116;47.208818633672003;-124.202731039469;47.208684020306997;Amerigas Propane Exchange;UGI CORP;;;51 Main St;WA;98571;;Verified;Not Available;2;;;;598406;Propane Tank Kiosks;598406;45721017;Fuel Dealers;45721017;;;0;;0;;0;;0;Branch of Public Company;Branch;80-943-6446;;202410;2;;No;2;;;;0;0;TRUE;TRUE
100;A;175 Copalis Beach Rd, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.100311642559;47.115682278347997;-124.100303428293;47.115127061081999;Keith Hall;;;;175 Copalis Beach Rd;WA;98535;;Unverified;Not Available;1;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;80-560-5328;;202311;2;;Yes;2;;;;0;0;FALSE;TRUE
100;A;2602 State Route 109, Ocean Shores, Washington, 98569;20;Ocean Shores;-124.166044287461;47.069965324862999;-124.165646733792;47.070049730628000;Keller Williams Realty;;;;2602 State Route 109;WA;98569;;Unverified;Not Available;1;;;;653118;Real Estate;653118;53121003;Offices Of Real Estate Agents And Brokers;53121003;;1 to 4;3;;0;;0;;0;Private;Single Loc;81-018-8606;;202401;1;;Yes;2;;;;0;0;FALSE;TRUE
100;A;3010 State Route 109, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.172800017601;47.104326811202000;-124.171792177563;47.104662757881002;West Coast Community Clinic;;Alan E;Whipple;3010 State Route 109;WA;98535;;Unverified;(206) 289-3877;2;;;;801101;Physicians & Surgeons;801101;62111107;Offices Of Physicians (Except Mental Health Specia;62111107;;1 to 4;1;Less Than $500,000;352000;;0;;0;Private;Single Loc;78-462-7320;;202401;2;;No;1;;;;0;0;FALSE;TRUE
100;A;3077 State Route 109, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.173873990855;47.110367103997000;-124.17536596962;47.110391160059002;Brevard Electric Co;;;;3077 State Route 109;WA;98535;;Unverified;Not Available;2;;;;173101;Electric Contractors;173101;23821007;Electrical Contractors And Other Wiring Installati;23821007;;1 to 4;2;;0;;0;;0;Private;Single Loc;80-757-9751;;202401;1;;Yes;2;;;;0;0;FALSE;FALSE
98.9;A;4275 State Route 109, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.19514959752;47.191994775993003;-124.19514959752;47.191994775993003;Sacred Heart Ctr;;;;4275 State Rt 109;WA;98571;;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;80-758-1997;;202401;1;;No;2;;;;0;0;FALSE;TRUE
100;A;620 Copalis Beach Rd, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.154521685166;47.114810602326997;-124.154523445365;47.115133305599002;Circle K;;;;620 Copalis Beach Rd;WA;98535;;Unverified;Not Available;2;;;;541103;Convenience Stores;541103;44513101;Convenience Retailers;44513101;;1 to 4;3;;0;;0;;0;Private;Single Loc;81-002-7054;;202401;1;;No;2;;;;0;0;FALSE;FALSE
99.48;A;4594 State Route 109, Moclips, Washington, 98562;20;Pacific Beach;-124.204862473627;47.219769548262001;-124.20436961772;47.220108428606999;Hideaway Bar & Grill & Rv Park;;;;4594 State Rt 109;WA;98571;;Unverified;(360) 276-4449;2;;;;581208;Restaurants;581208;72251117;Full-Service Restaurants;72251117;;1 to 4;4;Less Than $500,000;147000;;0;;0;Private;Single Loc;42-062-4620;;202402;13;;No;2;;;;0;0;FALSE;TRUE
100;A;56 Central Ave, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.202476884169;47.207769719265997;-124.202476884169;47.207769719265997;Sand Dollar Motel;;Tom;Rasmussen;56 Central Ave;WA;98571;;Verified;(360) 276-4525;2;;;;701101;Hotels & Motels;701101;72111002;Hotels (Except Casino Hotels) And Motels;72111002;;1 to 4;1;Less Than $500,000;70000;;0;;0;Private;Single Loc;40-499-5638;;202403;14;1943;No;2;;;https://www.facebook.com/sand-dollar-inn-cottages-170353992982556;0;0;FALSE;TRUE
97.1299999999999;A;1663 Ocean Beach Rd, Hoquiam, Washington, 98550;20;Copalis Crossing;-124.076370412518;47.111288861889001;-124.076740976459;47.110051106246999;University Of Kentucky;;;;1663 Ocean Beach Rd;WA;98536;;Unverified;Not Available;1;;;;822113;University-College Dept/Facility/Office;822113;61131013;Colleges, Universities, And Professional Schools;61131013;;20 to 49;42;;0;;0;;0;Private;Single Loc;81-207-2138;;202403;1;;No;2;;;;0;0;FALSE;TRUE
86.3199999999999;A;11 Condra Rd, Copalis Beach, Washington, 98535;20;Copalis Crossing;-124.171175604766;47.116744139752001;-124.171612637197;47.115874684935001;Hillier Storage & Moving;;;;11 Condra;WA;98536;;Unverified;(360) 289-3113;2;;;;422503;Storage-Household & Commercial;422503;53113001;Lessors Of Miniwarehouses And Self-Storage Units;53113001;;1 to 4;2;Less Than $500,000;106000;;0;;0;Private;Single Loc;78-973-3957;;202404;2;2023;No;2;;;;0;0;FALSE;FALSE
100;A;15 Hidden Cove Loop, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.197090353909;47.193643365611003;-124.197037967013;47.193732632880000;Moka Holdings;;;;15 Hidden Cove Loop;WA;98571;;Unverified;(360) 276-1010;2;;;;671901;Holding Companies (Non-Bank);671901;55111201;Offices Of Other Holding Companies;55111201;;1 to 4;3;$1-2.5 Million;1291000;;0;;0;Private;Single Loc;74-678-5578;;202404;6;;No;2;;;;0;0;FALSE;FALSE
100;A;175 Copalis Beach Rd, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.100311642559;47.115682278347997;-124.100303428293;47.115127061081999;Swingnw;;;;175 Copalis Beach Rd;WA;98535;;Unverified;Not Available;1;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;81-706-6315;;202404;1;;Yes;2;;;;0;0;FALSE;TRUE
98.84;A;18 N Glen Ln, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.199796678151;47.196746583207002;-124.199796678151;47.196746583207002;Covenant Hospitality LLC;;;;18 N Gln;WA;98571;COVENANT HOSPITALITY LLC;Unverified;(360) 276-6631;2;;;;701103;Hotel & Motel Management;701103;72111001;Hotels (Except Casino Hotels) And Motels;72111001;;1 to 4;3;Less Than $500,000;208000;;0;;0;Private;Single Loc;75-137-0749;;202404;5;;No;2;;;;0;0;FALSE;FALSE
100;A;2017 Ocean Beach Rd, Copalis Crossing, Washington, 98536;20;Copalis Crossing;-124.097733369143;47.138849984453003;-124.098552197263;47.138275991724001;Ross Trucking;;;;2017 Ocean Beach Rd;WA;98536;;Unverified;(360) 289-2578;2;;;;421304;Trucking;421304;48423013;Specialized Freight (Except Used Goods) Trucking,;48423013;;1 to 4;2;Less Than $500,000;314000;;0;;0;Private;Single Loc;40-976-9302;;202404;14;;No;2;;;;0;0;FALSE;FALSE
100;A;57 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.203082157392;47.208815658097002;-124.203080983926;47.208669980619000;Saltwater Properties;;;;57 Main St;WA;98571;;Verified;(360) 589-9600;2;;Saltwaterwa.Com;;653118;Real Estate;653118;53121003;Offices Of Real Estate Agents And Brokers;53121003;;1 to 4;4;Less Than $500,000;290000;;0;;0;Private;Single Loc;78-851-2957;;202411;2;;No;2;;;https://www.facebook.com/saltwater-properties-103908572445209;0;0;FALSE;TRUE
100;A;21 Alpine Ln, Hoquiam, Washington, 98550;20;Hoquiam;-124.106411572594;47.057445527547003;-124.106860172053;47.057972078703997;Cargo Enterprises Inc;;;;21 Alpine Ln;WA;98550;CARGO ENTERPRISES INC;Unverified;(360) 289-3815;1;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;41-256-5967;;202404;14;;Yes;2;;;;0;0;FALSE;FALSE
100;A;58 Dunes Ln, Ocean Shores, Washington, 98569;20;Ocean Shores;-124.169084403743;47.056988085180997;-124.169116422613;47.058655916275001;Ocean Shores Outdoor;;Kathryn;Coleman;58 Dunes Ln;WA;98569;OCEAN SHORES OUTDOOR RECREATION CLUB;Verified;(360) 289-2318;1;;Osorcosf.Org;;864108;Clubs;864108;81341004;Civic And Social Organizations;81341004;;1 to 4;3;;0;;0;;0;Private;Single Loc;57-073-0879;910878470;202403;24;;No;2;;;;0;0;FALSE;TRUE
100;A;215 Market St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198671396497;47.194683640389997;-124.198671396497;47.194683640389997;Lorraine's Candles;;;;215 Market St # 1;WA;98571;;Unverified;(360) 276-6588;2;;;;599953;Candles;599953;45521960;All Other General Merchandise Retailers;45521960;;1 to 4;2;Less Than $500,000;234000;;0;;0;Private;Single Loc;77-885-3694;;202404;3;2022;No;2;;;;0;0;FALSE;FALSE
100;A;224 Market St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198555657819;47.194580208051001;-124.198555657819;47.194580208051001;Hamcon Builders;;;;224 Market St;WA;98571;;Unverified;(360) 276-6557;2;;;;154213;Building Contractors;154213;23622005;Commercial And Institutional Building Construction;23622005;;1 to 4;2;$500,000-1 Million;532000;;0;;0;Private;Single Loc;76-234-3668;;202404;4;2021;No;2;;;;0;0;FALSE;TRUE
100;A;58 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.203129515146;47.208870098558002;-124.203130940069;47.209043520134003;Whimsey & Wonder;;Amy;Collins;58 Main St;WA;98571;;Verified;(360) 276-0215;2;;Studio58art.Com;;599969;Art Galleries & Dealers;599969;45992002;Art Dealers;45992002;;1 to 4;2;Less Than $500,000;234000;;0;;0;Private;Single Loc;78-776-3779;;202305;2;2023;No;2;;;;0;0;FALSE;TRUE
100;A;224 Market St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198555657819;47.194580208051001;-124.198555657819;47.194580208051001;Fresh Food Market Place;;;;224 Market St;WA;98571;;Unverified;(360) 276-6842;2;;;;541105;Grocers-Retail;541105;44511003;Supermarkets And Other Grocery Retailers (Except C;44511003;;20 to 49;45;$10-20 Million;11346000;;0;;0;Private;Single Loc;78-731-6414;;202404;2;2023;No;2;;;;0;0;FALSE;TRUE
100;A;58 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.203129515146;47.208870098558002;-124.203130940069;47.209043520134003;ATM;;;;58 Main St;WA;98571;;Verified;Not Available;2;;;;602103;Atm-Automated Teller Machines;602103;52211001;Commercial Banking;52211001;Atm (Amex);;0;;0;;0;;0;Private;Single Loc;41-573-4859;;201908;13;;No;2;;;;0;0;TRUE;TRUE
100;A;2245 Ocean Beach Rd, Copalis Crossing, Washington, 98536;20;Copalis Crossing;-124.101338760974;47.159604917819998;-124.10257006255;47.158634712527999;Northwest Grinding;;Richard;Wyninger;2245 Ocean Beach Rd;WA;98536;;Unverified;(360) 289-4428;2;;;;525115;Tools-New & Used;525115;44414014;Hardware Retailers;44414014;;1 to 4;2;Less Than $500,000;237000;;0;;0;Private;Single Loc;40-909-6487;;202404;14;;No;2;;;;0;0;FALSE;TRUE
100;A;2570 State Route 109, Ocean Shores, Washington, 98569;20;Ocean Shores;-124.165484041051;47.066692317400999;-124.163758877741;47.066978559394997;William Shannon;;;;2570 State Route 109;WA;98569;;Unverified;Not Available;1;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;81-665-5459;;202404;1;;No;2;;;;0;0;FALSE;FALSE
100;A;2576 State Route 109, Ocean Shores, Washington, 98569;20;Ocean Shores;-124.165557717981;47.067136139174998;-124.165223363864;47.067191627374001;Sturgeon Trailer Harbor;;Pat;Sturgeon;2576 State Route 109;WA;98569;;Unverified;(360) 289-2101;1;;;;703302;Recreational Vehicle Parks;703302;72121102;Rv (Recreational Vehicle) Parks And Campgrounds;72121102;;1 to 4;1;Less Than $500,000;106000;;0;;0;Private;Single Loc;17-517-3723;;202404;39;;No;2;;;;0;0;FALSE;TRUE
100;A;2601 State Route 109, Ocean Shores, Washington, 98569;20;Ocean Shores;-124.166064655485;47.069763740090998;-124.166447540823;47.069701630189002;Coolest Guy Ever LLC;;William;Oaks;2601 State Route 109;WA;98569;COOLEST GUY EVER LLC;Unverified;(360) 289-4551;1;;;;171198;Plumbing Heating & Air Conditioning;171198;23822027;Plumbing, Heating, And Air-Conditioning Contractor;23822027;;1 to 4;1;Less Than $500,000;106000;;0;;0;Private;Single Loc;40-030-4169;;202404;16;;No;2;;;;0;0;FALSE;TRUE
100;A;59 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.203188356107;47.208814777996999;-124.203187182639;47.208669519615000;Electric Charging Station;;;;59 Main St;WA;98571;;Verified;Not Available;2;;;;554112;Electric Charging Station;554112;45712008;Other Gasoline Stations;45712008;;;0;;0;;0;;0;Private;Single Loc;82-288-7743;;202410;1;2024;No;2;;;;0;0;FALSE;TRUE
100;A;2615 State Route 109, Ocean Shores, Washington, 98569;20;Ocean Shores;-124.16614754299;47.071195684334000;-124.16614754299;47.071195684334000;B B Paint Co;;;;2615 State Route 109;WA;98569;;Unverified;Not Available;1;;;;523107;Paint-Retail;523107;44412003;Paint And Wallpaper Retailers;44412003;;1 to 4;4;$500,000-1 Million;929000;;0;;0;Private;Single Loc;81-554-7566;;202404;1;;No;2;;;;0;0;FALSE;FALSE
100;A;2733 State Route 109, Ocean Shores, Washington, 98569;20;Ocean Shores;-124.16717668258;47.080047706644997;-124.168344616968;47.079841763284001;Equity Lifestyle Properties;;;;2733 State Route 109;WA;98569;;Unverified;Not Available;1;;;;653118;Real Estate;653118;53121003;Offices Of Real Estate Agents And Brokers;53121003;;1 to 4;3;Less Than $500,000;217000;;0;;0;Private;Single Loc;81-706-5038;;202404;1;;No;2;;;;0;0;FALSE;TRUE
100;A;2995 Ocean Beach Rd, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.167768444944;47.201371103153001;-124.16767096341;47.201266999916001;Wilde Ferguson Logging Inc;;Shane;Ferguson;2995 Ocean Beach Rd;WA;98571;WILDE FERGUSON LOGGING INC;Unverified;(360) 538-7562;2;;;;241102;Logging Companies (Mfrs);241102;11331003;Logging;11331003;;5 to 9;6;$500,000-1 Million;984000;;0;;0;Private;Single Loc;40-908-1307;;202404;14;;No;2;;;;0;0;FALSE;FALSE
100;A;30 Compass St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.193422516897;47.197003502956001;-124.193606415854;47.197070055266998;Wrestling Junko;;;;30 Compass St;WA;98571;;Unverified;(360) 276-6581;2;;;;799999;Amusement & Recreation NEC;799999;71399002;All Other Amusement And Recreation Industries;71399002;;1 to 4;2;Less Than $500,000;143000;;0;;0;Private;Single Loc;74-353-7894;;202404;6;2019;No;2;;;;0;0;FALSE;FALSE
100;A;32 Fireside Ln, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198364487009;47.196166695652998;-124.198359960782;47.196201480550997;Schofield & Assoc;;;;32 Fireside Ln;WA;98571;;Unverified;(541) 957-8223;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;71-197-8779;;202404;10;2015;No;2;;;;0;0;FALSE;FALSE
100;A;3209 State Route 109, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.171283228402;47.119006960241997;-124.171999294391;47.118466495126000;Driftwood Acres Ocean Campgrnd;;David;Lee;3209 State Route 109;WA;98535;;Unverified;(360) 289-3484;2;;;;703301;Campgrounds;703301;72121101;Rv (Recreational Vehicle) Parks And Campgrounds;72121101;;1 to 4;2;Less Than $500,000;212000;;0;;0;Private;Single Loc;17-516-0811;;202404;41;;No;2;;;;0;0;FALSE;TRUE
97.9699999999999;A;4 1st St, Ocean Shores, Washington, 98569;20;Ocean City;-124.166102128272;47.070565062261998;-124.166102128272;47.070565062261998;Lone Tree Espresso;;;;4 First Ave;WA;98569;;Unverified;(360) 591-8870;1;;;;581228;Coffee Shops;581228;72251505;Snack And Nonalcoholic Beverage Bars;72251505;;1 to 4;4;Less Than $500,000;147000;;0;;0;Private;Single Loc;76-545-4747;;202404;3;;No;2;;;;0;0;FALSE;TRUE
100;A;45 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.201771311556;47.208823914271001;-124.20177089246;47.208694078591002;Clipper Inn;;;;45 Main St;WA;98571;CLIPPER INN LLC;Unverified;(360) 276-0129;2;;;;701101;Hotels & Motels;701101;72111002;Hotels (Except Casino Hotels) And Motels;72111002;;1 to 4;2;Less Than $500,000;139000;;0;;0;Private;Single Loc;72-441-5366;;202404;8;;No;2;;;;0;0;FALSE;TRUE
98.9;A;4675 State Route 109, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.204024225693;47.218417654202000;-124.204024225693;47.218417654202000;CYBERPRIVATEI.COM;;;;4675 State Rt 109;WA;98571;;Unverified;(360) 276-0234;2;;;;731917;Advertising-Computer;731917;54189002;Other Services Related To Advertising;54189002;;1 to 4;3;$500,000-1 Million;523000;;0;;0;Private;Single Loc;70-235-9619;;202404;11;;No;2;;;;0;0;FALSE;FALSE
100;A;5 Bayview Ln, Hoquiam, Washington, 98550;20;Hoquiam;-124.108566056987;47.057197968036000;-124.108621377548;47.056968974442000;Portraits By D Joyce;;;;5 Bayview Ln;WA;98550;;Unverified;(360) 289-7927;1;;;;722101;Photographers-Portrait;722101;54192110;Photography Studios, Portrait;54192110;;1 to 4;2;Less Than $500,000;51000;;0;;0;Private;Single Loc;41-257-2485;;202404;14;;Yes;2;;;;0;0;FALSE;FALSE
100;A;57 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.203082157392;47.208815658097002;-124.203080983926;47.208669980619000;Pacific Art Studio;;;;57 Main St;WA;98571;;Unverified;(206) 276-9929;2;;;;829919;Art Instruction & Schools;829919;61161001;Fine Arts Schools;61161001;;1 to 4;2;;0;;0;;0;Private;Single Loc;41-504-1971;;202404;14;;No;2;;;;0;0;FALSE;TRUE
100;A;58 S 1st St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.203427098006;47.207118088668999;-124.203427098006;47.207118088668999;Coastal Connemaras;;;;58 S 1st St;WA;98571;;Unverified;(360) 276-4446;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;42-071-1408;;202404;13;;No;2;;;;0;0;FALSE;FALSE
100;A;708 Copalis Beach Rd, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.166190132576;47.114874220971998;-124.166189294386;47.115109584814000;Mark Lovely;;;;708 Copalis Beach Rd;WA;98535;;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;81-557-3361;;202404;1;;No;2;;;;0;0;FALSE;FALSE
100;A;76 Horseshoe Ln, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.188967451541;47.197610939478999;-124.189220752655;47.197602473757001;Properties I;;;;76 Horseshoe Ln;WA;98571;;Unverified;(360) 276-6111;2;;;;653118;Real Estate;653118;53121003;Offices Of Real Estate Agents And Brokers;53121003;;1 to 4;3;Less Than $500,000;217000;;0;;0;Private;Single Loc;74-686-1932;;202404;6;;No;2;;;;0;0;FALSE;FALSE
100;A;701 Copalis Beach Rd, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.165505582544;47.114816763025999;-124.165506253095;47.114623979252997;Grays Harbor Fire District 7;;Charles;Nation;701 Copalis Beach Rd;WA;98535;;Verified;(360) 289-3631;2;;;;922404;Fire Departments;922404;92216003;Fire Protection;92216003;;10 to 19;10;;0;;0;;0;Private;Single Loc;42-056-8662;;202302;13;;No;2;;;;0;0;FALSE;FALSE
100;A;8 Ocean Tide Ln, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198909226897;47.193454856609002;-124.198909226897;47.193454856609002;Construction Seabrook;;;;8 Ocean Tide Ln;WA;98571;;Unverified;(360) 276-2350;2;;;;152144;Construction Companies;152144;23611512;New Single-Family Housing Construction (Except For;23611512;;1 to 4;2;$500,000-1 Million;532000;;0;;0;Private;Single Loc;78-655-8027;;202404;2;2023;No;2;;;;0;0;FALSE;FALSE
89.9899999999999;A;N 4th St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.200166363237;47.210708067351000;-124.200166363237;47.210708067351000;Atomm Associates;;;;314 W 4th Ave;WA;98571;;Unverified;(360) 274-6842;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;70-484-0327;;202404;11;;No;2;;;;0;0;FALSE;FALSE
97.1299999999999;A;1647 Ocean Beach Rd, Hoquiam, Washington, 98550;20;Copalis Crossing;-124.07457484122;47.110515840868999;-124.07469000857;47.110269999648999;Point Brown Mini-Warehouse;;;;1647 Ocean Beach Rd;WA;98536;;Unverified;(360) 289-0885;1;;;;422503;Storage-Household & Commercial;422503;53113001;Lessors Of Miniwarehouses And Self-Storage Units;53113001;;1 to 4;3;Less Than $500,000;158000;;0;;0;Private;Single Loc;57-073-0895;;202405;24;;No;2;;;;0;0;FALSE;FALSE
100;A;731 Copalis Beach Rd, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.169148022388;47.114828162414000;-124.169148273844;47.114666056407003;United States Postal Svc;UNITED STATES POSTAL SVC;Susan;Chapman;731 Copalis Beach Rd;WA;98535;;Verified;(360) 289-2703;2;8002758777;Usps.Com;Visit Your Local Post Office At 731 Copalis Beach Rd! The U.S. Postal Service (Usps) Is The Only Organization IN The Country To Regularly Deliver To Every Residential And Business Address. Usps Is Actively Recruiting For Many Positions, Including: Mail An;431101;Post Offices;431101;49111001;Postal Service;49111001;United States Postal Service;1 to 4;1;;0;;0;;0;Private;Branch;80-402-9874;;202306;37;;No;2;http://twitter.com/usps;;http://www.facebook.com/uspsstamps;0;0;TRUE;TRUE
100;A;731 Copalis Beach Rd, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.169148022388;47.114828162414000;-124.169148273844;47.114666056407003;USPS Collection Box;UNITED STATES POSTAL SVC;;;731 Copalis Beach Rd;WA;98535;;Verified;Not Available;2;;;;733110;Mailing & Shipping Kiosks;733110;54186009;Direct Mail Advertising;54186009;;;0;;0;;0;;0;Private;Branch;77-911-1958;;202407;3;;No;2;;;;0;0;TRUE;TRUE
